Tier,Division,Player ID
DIAMOND,I,Zuy2u-DbawEJ4eRCOv-Vt_fmW6pI_ooAyXNqLd5wXBSJ1GT1CETeWi0uC6lzWDZ_qpak8sUpg9AUyg
DIAMOND,I,er4GkfWfd54He8ynaIu7KQsqNL8s2vSC_qgXjEjMpkO1FWZJkQFwhtdNoQWDzjWePJ4f0v9dBotcNw
DIAMOND,I,G8ry6dkX9DWhvDFdI37DRfN1sLRm5HkvPwRJFamsTMyNItsQvMXZXDzfzaUq0FTTYizRc2FbEVVs_Q
DIAMOND,I,3rWofiZx1PxXg_6DCOoJB--BasSQDp4utrnHFvhRy1ZMVead6oBvyOnmmsGGLuBKUSe9h5YQ87BltA
DIAMOND,I,povn2074cN4w3dlXxjO29x81DYSQp543TiP1TEXsgfsfwS52mjEvGxhRGeKxxTfkx0aKr93pKgkqWg
DIAMOND,I,2DPgP7nkq-cACPpAv1VJEUrlI0-7RvLrdYc4FUlOJ8kKl0T93C0tfbWW4nMvQDw0faxlKBBCtFQYOg
DIAMOND,I,iOoq96hhuCJHexdA-ObALpFvtKU-bGAxeei4o7jijERvbBpPt7bOP97hWfaRCrLo_efE_kGkwq-jBQ
DIAMOND,I,mglEVtAVkMGs6z-mhUSHqeFt7NpARcpk2ReE89mh8bT0t6EP7DdMAPvZ4sRjUvPcin4EdCZ0rBPizw
DIAMOND,I,ZIdzjbzZbSjolTV-ifLinaHe8XpJWvDT4nWI4zhLf5me2otCsS_6rHL8fmnU8wDoGqoNkrv8GBHZXA
DIAMOND,I,0fIDnhrxpP3bZFrXcx2BeFwPb73kO8c81E9j12TLfOuyLeXCvXVSz8w0V3vmz1FLOd1teZR4uRsArQ
DIAMOND,I,K-T9KFNudx5rcWDncgrh3I8AA_3V_QP8eeF6t1FwdQE9F6VQjgMvlpvd4D-CUCcnm2njatrz8omOeQ
DIAMOND,I,W1yI8wTqjzhh5eyVIVvYdawzfU9hAV8ih6AI3aKFPZjFAYj9LpxpA-Qeq857TFlefqSPdScRUDqSOg
DIAMOND,I,_nXR0UtjZWj_BN_2wjaL-C7Me82jIPf1FXOYyHPmQE1wghMAApGAEIfTuUUGidSblj8aHLZHls71Hw
DIAMOND,I,fWGK0DOJv4BISnnbIDIQJCCiXc29H8jraFPlf3jafdil46YyjmI8eCQt09nAWCuHX4f7bwgv6v8hbA
DIAMOND,I,G9iSxYYXEFBWydHijKJCgBc3qjeMLtXnQ_ZgY9ZFM25gctqQ0apqrJ1x-ypbEgIQGgKyPKyj88IrUA
DIAMOND,I,HaQdY18zuWp4APPq_ZxHqUWmUqeU08u_ntHONbMn9P1Ez4F7cwz3R-qdoSI2zVp7hN6zolZjM_jNcQ
DIAMOND,I,Aax3RQzxdFURUfh7s5IoZjqNp27aJGNZopABKx0yLJ6nw_6UBO_hAhwccBfEhPSuLX7GdH0cz5doZQ
DIAMOND,I,67ZyhsMhu8x_SUivZ89sRIOpbP4nugcqzOiuIFA_v4rduFknc8KzK5T4f_CGucm666WRP9JGh7pOmg
DIAMOND,I,vFluhpJwQzPc10fySeK6h1Kv7ubQTxlmw2ADyXX4JvmeDI4j0uF7RYtjnsm1qobeTEB1tWjgRGEapQ
DIAMOND,I,Tb56qi0LexongGbQTE-cJicM5CHh-HNjkYOvego83pAQsx4m9TtG1DpJReHZdugGqiKl1UIO37FAeA
DIAMOND,I,ynGGuJKY02rA5OjJ4xiXzB0A2UhU3K5IpVIIkNVXDFuhpw1Z3KMCM54_zsrKIZyh_38WqTW5chQZLg
DIAMOND,I,HetzJXNcOzxaIYHVifXn7aIrwjJ0Ki0XChbQNvaueme9B2zK2Mw-OlTytrEI9G1obLgXK2933zvlVw
DIAMOND,I,t_DhUUIL04kwDgI_X7_Y8ySLeQ_xOybrJMzu8xYLGn8R1-jlG__1vyosXMic690gBur9GeXM1sVUAg
DIAMOND,I,fkNJBlBS5Ic1aP8rHRoJPHq52xjn8ECH3PWUCOieD_tTg0Czn_ZD_dPhlk55-_kJMZPrb6LX7KV_2w
DIAMOND,I,3EzVbiJnKRmNe5cUUWBRbPUEGN_14NDxIZ3MPYHpWRfz3E5d2VD_kjcm43TwFAiH9Md-RLaCQOnDMQ
DIAMOND,I,Q8D6Z-HnYNQ5oCbMHYSDO4L_yH-A1LIm4CrtJg_mQzEKu3sCrqAVNoxiaH_fULZ4CXeAKZkAR5VT2w
DIAMOND,I,PXoYTIZHgUQ7Pq6qlHcgM08fSFrebTR4Uap_mgyssZoNfHSEQWERkDB8V-xchk_d9XyRXLA-9NBAkg
DIAMOND,I,Cbel9qczAHIGd5qqck7DVi82wsPQ8Y8RSpX4o4RA16U50PyooPzmogQu-2SY24LpgH73hDA2wyCz3g
DIAMOND,I,6s3ykQ70bXjbkWwAyMrD-KuhN4b570-K7x4g0MSxBWa85aFn1sd7XmIvnm2DaXMCawwSdoQ00XZJYA
DIAMOND,I,T6ZUAhDgEj2SfyRjWlZ8wMbxFxjDbsRVszohUmQOqW2tOhWwg-BEgIP-UQBTifuwhZpwExD2-_4s1w
DIAMOND,I,zlQOjIXkt2RhFnTAwc7yuEx36fTRvAvr8v_jpGWVkWrtw-DgVbRlbFSxzmcONsCKE1NahPWrw7o5vw
DIAMOND,I,W5d1dURsJJmdwhBmh8ZqIqXV_AGyKkasp96WNK5q1xP8SCcnJ46wB02AuX7is6pF1CfAB7LzsPPlzw
DIAMOND,I,mFnRdbftxJOvF2UQ7_bkTYv7oIIITC4ACZdQL2-Y6FoWVQ62Yn_GLTJr7bfF7CMm1gWus4-o3YMPwQ
DIAMOND,I,ZJQdH1o2pUt96_lBWf9C4JOZ8_3dH5puoL7z-PCRo_hExGZzJQip859-asKtfsqDt-3QKX91Gc0JgQ
DIAMOND,I,YYv0DuoCCFg37Crw4g8cfGgc5w_-A55oDwkLyiwwbySC7UGAKCJflmagCpIi475GZmEzwdFnjZw7GA
DIAMOND,I,AoygCs5JAZh090z4QKxxN9F8XiTuQH1UJO43G5zpvNiUtdBM68gxFVY1elemIvlhmQ_2Y-ZwWi45pQ
DIAMOND,I,-JkDK9Q7vzePzQcaibYJkXcmZYWTs35NNWu69VufF6Qbd2Wgcf2oiRgLwys7bAXfp0jr4ALGvi3NWg
DIAMOND,I,kD4oL2Vev0kGAbKni-FP4j_DCac9IzEBxP5ZU2auFGx8363FLE7BB2Ugo56Iete35INTf_SQMI_GFA
DIAMOND,I,NHkNYty07KNAL3zF5awCz35pPVjuYqmIPCGlqa597nyGJQZ4wOPcwnrVs_A-J8bAUNOjd54w5egmAA
DIAMOND,I,44Gbx-JlBr_3wWpOXuUJTo-RR1vZILBV4UNVX6L-hbi4is-2PTmuwny7VlwsgjgVE_lTE-0oloXBog
DIAMOND,I,Cyl6fS7uRsFSRgIcAiemUuRQYZHaxm5NGFEdaLGiKUIUWuJbHGk4O4iNO5mn1mc3nbvS1WzEKIRBuA
