Match ID,Time Stamp(mins),Champion,Skills,Kills,Deaths,Assists,KDA,Level,Experience,Objectives Assisted,Gold Earned,Current Gold,CS,Jungle CS,Vision Score
4861067005,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2094,0,1462,962,29,0,15
4861067005,10,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.R: 'R'>: 1}",1,0,0,1.0,10,5300,0,3497,417,84,0,15
4861067005,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 4, <Key.R: 'R'>: 2}",3,0,0,3.0,13,9258,0,6153,473,142,0,15
4861067005,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 2, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",4,1,1,5.0,15,12515,0,8680,200,184,4,15
4860810152,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",3,0,0,3.0,6,2256,0,2456,1256,25,0,17
4860810152,10,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.R: 'R'>: 1}",5,0,1,6.0,10,5509,0,4744,944,68,0,17
4860810152,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 4, <Key.R: 'R'>: 2}",8,1,2,10.0,13,8929,1,7338,1438,111,0,17
4860810152,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 2, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",10,3,3,4.333333333333333,15,11728,2,9582,1083,140,0,17
4860810152,25,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",12,3,5,5.666666666666667,18,16565,5,13149,2129,184,0,17
4860810152,30,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",14,5,6,4.0,19,18603,5,15253,984,210,0,17
4855901352,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2064,0,1438,938,26,0,26
4855901352,10,K'Sante,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.R: 'R'>: 1}",0,0,0,0.0,9,4743,0,3047,447,68,0,26
4855901352,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",0,1,0,0.0,12,7771,0,4859,254,123,0,26
4855901352,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",1,2,0,0.5,14,10884,0,6884,479,170,0,26
4855901352,25,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",3,2,2,2.5,17,14977,1,10281,1466,224,1,26
4855901352,30,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 4, <Key.W: 'W'>: 5, <Key.R: 'R'>: 3}",4,3,8,4.0,18,17168,1,12333,914,232,5,26
4848608680,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,1785,0,1277,777,19,0,6
4848608680,10,K'Sante,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.R: 'R'>: 1}",0,1,0,0.0,9,4383,0,2804,204,59,0,6
4848608680,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",0,2,1,0.5,12,7680,0,4588,688,113,0,6
4848608680,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 5, <Key.R: 'R'>: 2}",0,3,2,0.6666666666666666,14,10583,0,6289,889,155,0,6
4848584382,5,K'Sante,"{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2087,0,1480,980,29,0,10
4848584382,10,K'Sante,"{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 1, <Key.W: 'W'>: 2, <Key.R: 'R'>: 1}",1,0,0,1.0,9,4941,0,3425,1025,70,0,10
4848584382,15,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 3, <Key.R: 'R'>: 2}",1,0,2,3.0,12,7814,2,6373,573,112,0,10
4848584382,20,K'Sante,"{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 1, <Key.W: 'W'>: 4, <Key.R: 'R'>: 2}",2,0,9,11.0,13,9868,6,8449,49,137,0,10
