Match ID,Time Stamp(mins),Champion,Items,Skills,Kills,Deaths,Assists,KDA,Level,Experience,Objectives Assisted,Gold Earned,Current Gold,CS,Jungle CS,Vision Score
5179654887,20,Rengar,"['Profane Hydra', 'Hubris', 'Plated Steelcaps', 'Long Sword']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 2}",4,4,6,2.5,13,8892,5,8451,226,21,106,18
5179654887,25,Rengar,"['Profane Hydra', 'Hubris', 'Plated Steelcaps', 'Serrated Dirk']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",4,6,11,2.5,14,11128,6,10042,817,24,126,18
5178553004,5,Illaoi,"[""Doran's Shield"", 'Health Potion', 'Stealth Ward', 'Ruby Crystal']","{<Key.Q: 'Q'>: 1, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2}",0,2,0,0.0,5,1756,0,1336,436,23,0,23
5178553004,10,Illaoi,"[""Doran's Shield"", 'Stealth Ward', 'Ruby Crystal', 'Tear of the Goddess', 'Ruby Crystal']","{<Key.Q: 'Q'>: 2, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 1}",0,3,0,0.0,9,4306,0,2862,1162,63,0,23
5178553004,15,Illaoi,"['Stealth Ward', 'Tear of the Goddess', 'Black Cleaver']","{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 1}",0,4,0,0.0,11,6494,0,4205,485,92,0,23
5178553004,20,Illaoi,"['Stealth Ward', 'Tear of the Goddess', 'Black Cleaver', ""Mercury's Treads"", 'Tunneler']","{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",1,6,0,0.16666666666666666,13,9831,0,6586,416,137,0,23
5178553004,25,Illaoi,"['Stealth Ward', 'Tear of the Goddess', 'Black Cleaver', ""Mercury's Treads"", 'Hullbreaker', 'Ruby Crystal', 'Cloth Armor']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",2,7,1,0.42857142857142855,15,12503,0,8991,271,175,0,23
5178553004,30,Illaoi,"['Stealth Ward', 'Tear of the Goddess', 'Black Cleaver', ""Mercury's Treads"", 'Hullbreaker', 'Iceborn Gauntlet']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",2,8,1,0.375,18,16549,1,12051,1131,228,0,23
5178553004,35,Illaoi,"['Stealth Ward', 'Black Cleaver', ""Mercury's Treads"", 'Hullbreaker', 'Iceborn Gauntlet', ""Spectre's Cowl"", 'Kindlegem']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 4, <Key.E: 'E'>: 5, <Key.R: 'R'>: 3}",2,10,1,0.3,18,17774,1,13067,378,241,0,23
5178530444,5,Riven,"[""Doran's Blade"", 'Stealth Ward', 'Pickaxe']","{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,1,0,1.0,6,2022,0,1688,313,22,0,10
5178530444,10,Riven,"[""Doran's Blade"", 'Stealth Ward', 'Eclipse']","{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,2,2,2.0,9,4830,2,4043,643,65,0,10
5178530444,15,Riven,"[""Doran's Blade"", 'Stealth Ward', 'Eclipse', 'Boots', 'Tunneler', 'Ruby Crystal']","{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",4,3,2,2.0,12,7503,3,6526,1276,101,0,10
5178530444,20,Riven,"['Stealth Ward', 'Eclipse', 'Boots', 'Sundered Sky', 'Last Whisper']","{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",6,5,4,2.0,14,10233,5,8809,734,134,0,10
5178331631,5,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Amplifying Tome', 'Boots']","{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,1,1.0,6,1745,0,1427,227,19,0,36
5178331631,10,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Amplifying Tome', 'Boots', 'Dark Seal', 'Haunting Guise']","{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",2,1,2,4.0,9,4163,0,3253,403,49,0,36
5178331631,15,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Boots', 'Dark Seal', ""Liandry's Torment""]","{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,3,2,1.6666666666666667,10,6220,0,4934,709,79,0,36
5178331631,20,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Dark Seal', ""Liandry's Torment"", ""Sorcerer's Shoes"", 'Amplifying Tome', 'Cloth Armor']","{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",3,5,4,1.4,12,8161,0,6324,599,105,0,36
5178331631,25,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Dark Seal', ""Liandry's Torment"", ""Sorcerer's Shoes"", 'Needlessly Large Rod']","{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",4,6,9,2.1666666666666665,14,10702,1,8326,496,128,0,36
5178331631,30,Rumble,"[""Doran's Ring"", 'Stealth Ward', ""Liandry's Torment"", ""Sorcerer's Shoes"", ""Zhonya's Hourglass"", 'Oblivion Orb']","{<Key.E: 'E'>: 5, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.R: 'R'>: 2}",4,8,11,1.875,15,12113,1,9404,464,134,0,36
5177915812,5,Rumble,"[""Doran's Ring"", 'Health Potion', 'Health Potion', 'Stealth Ward']","{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,0,0.0,6,2125,0,1473,973,29,0,31
5177915812,10,Rumble,"[""Doran's Ring"", 'Stealth Ward', 'Boots', 'Haunting Guise', 'Fated Ashes']","{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",1,0,0,1.0,10,5173,0,3601,526,82,0,31
5177915812,15,Rumble,"[""Doran's Ring"", 'Stealth Ward', ""Liandry's Torment"", 'Hextech Alternator', 'Amplifying Tome', 'Dark Seal']","{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",2,0,3,5.0,13,8671,1,6479,754,127,0,31
5177878328,5,Rumble,"[""Doran's Ring"", 'Stealth Ward']","{<Key.Q: 'Q'>: 3, <Key.E: 'E'>: 1, <Key.W: 'W'>: 1}",1,0,0,1.0,6,2253,0,1615,1115,22,0,12
5177878328,10,Rumble,"[""Doran's Ring"", 'Stealth Ward', ""Sorcerer's Shoes"", 'Amplifying Tome', 'Amplifying Tome', 'Ruby Crystal', 'Dark Seal']","{<Key.Q: 'Q'>: 4, <Key.E: 'E'>: 2, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",3,1,1,4.0,9,4834,0,3534,384,52,0,12
5177878328,15,Rumble,"[""Doran's Ring"", 'Stealth Ward', ""Sorcerer's Shoes"", 'Dark Seal', 'Haunting Guise', 'Fated Ashes', 'Amplifying Tome']","{<Key.Q: 'Q'>: 5, <Key.E: 'E'>: 3, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",4,3,3,2.3333333333333335,11,7282,1,5343,788,84,0,12
5177849595,5,Rumble,"[""Doran's Shield"", 'Stealth Ward', 'Amplifying Tome', 'Ruby Crystal']","{<Key.E: 'E'>: 1, <Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1}",0,0,0,0.0,6,1848,0,1431,131,26,0,14
5177849595,10,Rumble,"[""Doran's Shield"", 'Stealth Ward', 'Haunting Guise', 'Fated Ashes']","{<Key.E: 'E'>: 2, <Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,2,2,1.0,9,4475,2,3032,332,58,0,14
5177849595,15,Rumble,"[""Doran's Shield"", 'Stealth Ward', 'Boots', ""Liandry's Torment""]","{<Key.E: 'E'>: 3, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 1}",0,2,6,3.0,11,6716,2,4469,664,85,0,14
5177849595,20,Rumble,"[""Doran's Shield"", 'Stealth Ward', ""Liandry's Torment"", 'Boots of Swiftness', 'Fiendish Codex']","{<Key.E: 'E'>: 4, <Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.R: 'R'>: 2}",0,2,9,4.5,13,9158,2,6158,803,114,0,14
5177822778,5,Fiora,"[""Doran's Blade"", 'Stealth Ward', 'Long Sword', 'Long Sword']","{<Key.Q: 'Q'>: 3, <Key.W: 'W'>: 1, <Key.E: 'E'>: 1}",2,2,0,1.0,6,1988,0,2066,866,27,0,13
5177822778,10,Fiora,"['Stealth Ward', 'Boots', 'Ravenous Hydra']","{<Key.Q: 'Q'>: 4, <Key.W: 'W'>: 1, <Key.E: 'E'>: 2, <Key.R: 'R'>: 1}",2,4,1,0.75,9,4346,0,3957,37,65,0,13
5177822778,15,Fiora,"['Stealth Ward', 'Boots', 'Ravenous Hydra', 'Long Sword', 'Cloth Armor', 'Glowing Mote']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 3, <Key.R: 'R'>: 1}",2,6,2,0.6666666666666666,11,6914,0,5633,813,102,0,13
5177822778,20,Fiora,"['Stealth Ward', 'Ravenous Hydra', 'Plated Steelcaps', 'Sheen', 'Phage', 'Long Sword', 'Dagger']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 1, <Key.E: 'E'>: 4, <Key.R: 'R'>: 2}",2,7,2,0.5714285714285714,13,9073,1,7596,171,139,0,13
5177822778,25,Fiora,"['Stealth Ward', 'Ravenous Hydra', 'Plated Steelcaps', 'Trinity Force', ""Caulfield's Warhammer"", 'Steel Sigil']","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 2, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",7,9,3,1.1111111111111112,15,11967,1,10340,32,160,0,13
5177822778,30,Fiora,"['Stealth Ward', 'Ravenous Hydra', 'Plated Steelcaps', 'Trinity Force', ""Death's Dance""]","{<Key.Q: 'Q'>: 5, <Key.W: 'W'>: 3, <Key.E: 'E'>: 5, <Key.R: 'R'>: 2}",7,11,4,1.0,16,13812,1,11784,326,186,0,13
